RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO;URL
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churrasco Italiano + Papas;Sándwich con churrasco 200 grs en pan hawaiano, palta, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churrasco Queso + Papas;Sándwich con churrasco 200 grs en pan hawaiano con queso mantecoso fundido y mayo de ajo, acompañado de papas bastón.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churrasco Chacarero + Papas;Sándwich con churrasco 200 grs en pan hawaiano, tomate, aji verde, porotos verdes y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churrasco Brasileño + Papas;Sándwich con churrasco 200 grs en pan hawaiano, queso mantecoso palta y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churrasco Aleman + Papas;Sándwich con churrasco 200 grs en pan hawaiano, chucrut, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churrasco de la Fuente + Papas;Sándwich con churrasco 200 grs en pan hawaiano, tocino, pepinillo, queso mantecoso, tomate, lechuga y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Lomito Italiano + Papas;Sándwich con lomito 200 grs en pan hawaiano, palta, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Lomito Queso + Papas;Sándwich con lomito 200 grs en pan hawaiano con queso mantecoso fundido y mayo de ajo, acompañado de papas bastón.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Lomito Chacarero + Papas;Sándwich con lomito 200 grs en pan hawaiano, tomate, aji verde, porotos verdes y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Lomito Brasileño + Papas;Sándwich con lomito 200 grs en pan hawaiano, queso mantecoso palta y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Lomito Aleman + Papas;Sándwich con lomito 200 grs en pan hawaiano, chucrut, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Lomito Lomo de la Fuente + Papas;Sándwich con lomito 200 grs en pan hawaiano, tocino, pepinillo, queso mantecoso, tomate, lechuga y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pollo Italiano + Papas;Sándwich con pollo a la plancha 200 grs en pan hawaiano, palta, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pollo Queso + Papas;Sándwich con pollo a la plancha 200 grs en pan hawaiano con queso mantecoso fundido y mayo de ajo, acompañado de papas bastón.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pollo Chacarero + Papas;Sándwich con pollo a la plancha 200 grs en pan hawaiano, tomate, aji verde, porotos verdes y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pollo Brasileño + Papas;Sándwich con pollo a la plancha 200 grs en pan hawaiano, queso mantecoso palta y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pollo Aleman + Papas;Sándwich con pollo a la plancha 200 grs en pan hawaiano, chucrut, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pollo de la Fuente + Papas;Sándwich con pollo a la plancha 200 grs en pan hawaiano, tocino, pepinillo, queso mantecoso, tomate, lechuga y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Hamburguesa Italiana + Papas;Sándwich con hamburguesa 200 grs en pan hawaiano, palta, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Hamburguesa Chacarera + Papas;Sándwich con hamburguesa 200 grs en pan hawaiano, tomate, aji verde, porotos verdes y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Hamburguesa Brasileña + Papas;Sándwich con hamburguesa 200 grs en pan hawaiano, queso mantecoso palta y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Hamburguesa Alemana + Papas;Sándwich con hamburguesa 200 grs en pan hawaiano, chucrut, tomate y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Hamburguesa de la Fuente + Papas;Sándwich con hamburguesa 200 grs en pan hawaiano, tocino, pepinillo, queso mantecoso, tomate, lechuga y mayonesa acompañado de papas baston.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Nuggets;12 unidades de nuggets de pollo.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Aros de Cebolla;12 unidades de aros de cebolla.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Pechugas Apanadas;4 deliciosos cortes de pechuga en forma de milanesa, adobada con receta de la casa y apanadas en panko. ¡elaboración propia de casa!.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Papas Fritas Baston;Porción de 250 gramos de papas fritas en formato bastón, puedes agrandar el tamaño;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Papas Fritas Rusticas;Porción de 250 gramos de papas fritas con merkén y orégano;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Empanadas de Queso;6 unidades de empanadas fritas de queso;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Empanadas de Queso 2;12 unidades de empanadas fritas de queso;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Filetitos Crispy;8 unidades de filetitos de pollo frito;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Mozzarella Sticks;10 unidades de dedos de queso mozzarella apanados en panko;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Papas Supremas;Porción de papas fritas rusticas con carne mechada y salsa rey;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Tutitos BBQ;10 unidades de alitas de pollo adobados en salsa BBQ;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Tutitos Crispy;10 unidades de alitas de pollo frito;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Baby Black Ribs;Costillitas de cerdo baby adobadas en salsa BBQ;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Churros con Manjar;12 churros bañados en azucar flor acompañados de manjar.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Lomo de La Fuente;Avenida Santa Maria 16401, Colina, Chile;Muffin de Vainilla;Muffin de vainilla relleno de manjar.;https://www.rappi.cl/restaurantes/900084092-lomo-de-la-fuente
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Combo 1;Crudox 1 persona y bebida 330 ml a elegir.;https://www.rappi.cl/restaurantes/900084325-crudox
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Combo 2;Crudox 2 persona y 2 bebidas 330 ml a elegir.;https://www.rappi.cl/restaurantes/900084325-crudox
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Crudox 1 Persona;Tártaro de filete 150 gr con limón, cilantro, ají verde, cebolla morada, pepinillos y tostadas 150 gr.;https://www.rappi.cl/restaurantes/900084325-crudox
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Crudox 2 Personas;Tártaro de filete 250 gr con limón, cilantro, ají verde, cebolla morada, pepinillos y tostadas 150 gr.;https://www.rappi.cl/restaurantes/900084325-crudox
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Crudox 4 Personas;Tártaro de filete 350 gr con limón, cilantro, ají verde, cebolla morada, pepinillos y tostadas 150 gr.;https://www.rappi.cl/restaurantes/900084325-crudox
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Oklahoma Simple;Hamburguesa con smash burger de 110 gr, cebolla grillada, queso cheddar, pepinillos y mostaza.;https://www.rappi.cl/restaurantes/900084325-crudox
Crudox;Av. El Valle 2700, Chicureo, Colina, Región Metropolitana, Chile;Cheese Burger;Hamburguesa con smash burger 110 gr, queso cheddar, pepinillos, mostaza y kétchup.;https://www.rappi.cl/restaurantes/900084325-crudox
