;Nombre Restaurant;URL RESTAURANT
1538;Casa Pirita;https://www.rappi.cl/restaurantes/900084877-casa-pirita
1539;La Lucha Sangucheria Costanera Center;https://www.rappi.cl/restaurantes/900085090-la-lucha-sangucheria-costanera-cent
1540;Oggi Gelato;https://www.rappi.cl/restaurantes/900085096-oggi-gelato
1541;Pollo Express Santa Isabel;https://www.rappi.cl/restaurantes/900085162-pollo-express-santa-isabel
1542;La Duquesa Santiago Centro;https://www.rappi.cl/restaurantes/900085169-la-duquesa-santiago-centro
1543;Un Siete Food;https://www.rappi.cl/restaurantes/900085253-un-siete-food
1544;Sangucado;https://www.rappi.cl/restaurantes/900085301-sangucado
1545;Al Tariq Nabati;https://www.rappi.cl/restaurantes/900085332-al-tariq-nabati
1546;La Brava Sangucheria Mall Barrio Independencia;https://www.rappi.cl/restaurantes/900085336-la-brava-sangucheria-mall-barrio-in
1547;90 Grados Fusion;https://www.rappi.cl/restaurantes/900085340-90-grados-fusion
1548;Karat Pita Bowl Vegano;https://www.rappi.cl/restaurantes/900085343-karat-pita-bowl-vegano
1549;Emi Pizzas;https://www.rappi.cl/restaurantes/900085352-emi-pizzas
1550;Veggie Lunchs;https://www.rappi.cl/restaurantes/900085369-veggie-lunchs
1551;Parrilla Criadores;https://www.rappi.cl/restaurantes/900085418-parrilla-criadores
1552;Bangko K;https://www.rappi.cl/restaurantes/900085492-bangko-k
1553;Bueno Bueno Macul;https://www.rappi.cl/restaurantes/900085534-bueno-bueno-macul
1554;Milaresto;https://www.rappi.cl/restaurantes/900085549-milaresto
1555;Rincon Sureno;https://www.rappi.cl/restaurantes/900085685-rincon-sureno
1556;Too Much;https://www.rappi.cl/restaurantes/900014808-too-much
1557;Takeshi Food;https://www.rappi.cl/restaurantes/900014986-takeshi-food
1558;Tio Tomate;https://www.rappi.cl/restaurantes/900014988-tio-tomate
1559;TGI Friday's;https://www.rappi.cl/restaurantes/900015106-tgi-fridays
1560;Detodito Gourmet;https://www.rappi.cl/restaurantes/900015560-detodito-gourmet
1561;Liberte Chocolat Chocolateria;https://www.rappi.cl/restaurantes/900015622-liberte-chocolat-chocolateria
1562;Sushi Ota;https://www.rappi.cl/restaurantes/900015913-sushi-ota
1563;Maloha Sushi y Sándwich;https://www.rappi.cl/restaurantes/900016054-maloha-sushi-y-sandwich
1564;Himalaya;https://www.rappi.cl/restaurantes/900016309-himalaya
1565;HIROKI SUSHI;https://www.rappi.cl/restaurantes/900016351-hiroki-sushi
1566;Yanagui Sushi;https://www.rappi.cl/restaurantes/900016756-yanagui-sushi
1567;Mezcla Cafetería;https://www.rappi.cl/restaurantes/900016985-mezcla-cafeteria
1568;Soichiro Sushi;https://www.rappi.cl/restaurantes/900017461-soichiro-sushi
1569;La Fuente del Bávaro;https://www.rappi.cl/restaurantes/900017666-la-fuente-del-bavaro
1570;Woking Restaurant;https://www.rappi.cl/restaurantes/900018875-woking-restaurant
1571;Nikkei Sushi Nanshi;https://www.rappi.cl/restaurantes/900018949-nikkei-sushi-nanshi
1572;D'Todito;https://www.rappi.cl/restaurantes/900019206-dtodito
1573;Santiago Eats.;https://www.rappi.cl/restaurantes/900019987-santiago-eats
1574;Selvado;https://www.rappi.cl/restaurantes/900020939-selvado
1575;Heart Attack;https://www.rappi.cl/restaurantes/900020961-heart-attack
1576;Tuttobene Ossa;https://www.rappi.cl/restaurantes/900021057-tuttobene-ossa
1577;Papa's Shop;https://www.rappi.cl/restaurantes/900022209-papas-shop
1578;Yankee Burger;https://www.rappi.cl/restaurantes/900023748-yankee-burger
1579;Restaurant Peruano Susan 2;https://www.rappi.cl/restaurantes/900023824-restaurant-peruano-susan-2
1580;Mr. Takoyaki;https://www.rappi.cl/restaurantes/900024905-mr-takoyaki
1581;La Tía Peta;https://www.rappi.cl/restaurantes/900025665-la-tia-peta
1582;La Pura Mexicana;https://www.rappi.cl/restaurantes/900025801-la-pura-mexicana
1583;Mahalo Food's;https://www.rappi.cl/restaurantes/900025805-mahalo-foods
1584;Gabs Burger;https://www.rappi.cl/restaurantes/900026417-gabs-burger
1585;Frito Frito.com;https://www.rappi.cl/restaurantes/900026418-frito-fritocom
1586;Pez de Oro;https://www.rappi.cl/restaurantes/900026613-pez-de-oro
1587;Pastelería Estambul;https://www.rappi.cl/restaurantes/900027064-pasteleria-estambul
1588;Bar Nacional Las condes;https://www.rappi.cl/restaurantes/900027087-bar-nacional-las-condes
1589;El Pollo Bakán;https://www.rappi.cl/restaurantes/900027468-el-pollo-bakan
1590;New Horizon;https://www.rappi.cl/restaurantes/900027470-new-horizon
1591;Baco's Burger & Sushi;https://www.rappi.cl/restaurantes/900027942-bacos-burger-y-sushi
1592;Poke Bowl;https://www.rappi.cl/restaurantes/900027969-poke-bowl
1593;Buonissima Pizzería;https://www.rappi.cl/restaurantes/900028792-buonissima-pizzeria
1594;El Rincón de Abril;https://www.rappi.cl/restaurantes/900028793-el-rincon-de-abril
1595;Cafetaleros;https://www.rappi.cl/restaurantes/900028875-cafetaleros
1596;Giulietta;https://www.rappi.cl/restaurantes/900029267-giulietta
1597;Sabores del Ají Seco;https://www.rappi.cl/restaurantes/900029329-sabores-del-aji-seco
1598;Chueca Bar;https://www.rappi.cl/restaurantes/900029877-chueca-bar
1599;El Pinche Mexicano;https://www.rappi.cl/restaurantes/900030056-el-pinche-mexicano
1600;Don Chingon;https://www.rappi.cl/restaurantes/900030114-don-chingon
1601;Emporio Condell;https://www.rappi.cl/restaurantes/900030151-emporio-condell
1602;Sushi Kay;https://www.rappi.cl/restaurantes/900030297-sushi-kay
1603;Rock And Churros;https://www.rappi.cl/restaurantes/900030321-rock-and-churros
1604;Que antojitos;https://www.rappi.cl/restaurantes/900030333-que-antojitos
1605;Sayonara Sushi Vip;https://www.rappi.cl/restaurantes/900030441-sayonara-sushi-vip
1606;Dama Negra;https://www.rappi.cl/restaurantes/900030752-dama-negra
1607;Lacevicheriachile;https://www.rappi.cl/restaurantes/900030839-lacevicheriachile
1608;El Pinche Mexicano Santiago;https://www.rappi.cl/restaurantes/900031244-el-pinche-mexicano-santiago
1609;Baco's Burger & Sushi;https://www.rappi.cl/restaurantes/900031449-bacos-burger-y-sushi
1610;180 Grados;https://www.rappi.cl/restaurantes/900031800-180-grados
1611;Maloha Sushi Y Sandwichs;https://www.rappi.cl/restaurantes/900032122-maloha-sushi-y-sandwichs
1612;Mi Vieja Sangucheria;https://www.rappi.cl/restaurantes/900032141-mi-vieja-sangucheria
1613;Budare 246;https://www.rappi.cl/restaurantes/900032332-budare-246
1614;Diávola, Alta Pizza;https://www.rappi.cl/restaurantes/900035532-diavola-alta-pizza
1615;El Chamo;https://www.rappi.cl/restaurantes/900035533-el-chamo
1616;Family Bakery Burguer;https://www.rappi.cl/restaurantes/900035723-family-bakery-burguer
1617;Family Bakery Panaderia;https://www.rappi.cl/restaurantes/900035724-family-bakery-panaderia
1618;Comida Rapida 180 Grados;https://www.rappi.cl/restaurantes/900035889-comida-rapida-180-grados
1619;Zeste Limón;https://www.rappi.cl/restaurantes/900035957-zeste-limon
1620;Mahalo Food's;https://www.rappi.cl/restaurantes/900036248-mahalo-foods
1621;Poke & Wrap;https://www.rappi.cl/restaurantes/900036258-poke-y-wrap
1622;Gaman Asian Food;https://www.rappi.cl/restaurantes/900036580-gaman-asian-food
1623;Sendai Sushi;https://www.rappi.cl/restaurantes/900036664-sendai-sushi
1624;Gg Burgers;https://www.rappi.cl/restaurantes/900036865-gg-burgers
1625;Guasacaca Pork;https://www.rappi.cl/restaurantes/900037049-guasacaca-pork
1626;Chicken World;https://www.rappi.cl/restaurantes/900037658-chicken-world
1627;Veggissima;https://www.rappi.cl/restaurantes/900038105-veggissima
1628;CJ Comida al Paso;https://www.rappi.cl/restaurantes/900039128-cj-comida-al-paso
1629;Solo Hamburguesa Hindenburg;https://www.rappi.cl/restaurantes/900039440-solo-hamburguesa-hindenburg
1630;Señora Chicha Santiago;https://www.rappi.cl/restaurantes/900040470-senora-chicha-santiago
1631;La Terraza;https://www.rappi.cl/restaurantes/900040532-la-terraza
1632;PRIMOS;https://www.rappi.cl/restaurantes/900040768-primos
1633;LLuvia De Hamburguesa;https://www.rappi.cl/restaurantes/900041166-lluvia-de-hamburguesa
1634;Barrio Chino - 唐人街;https://www.rappi.cl/restaurantes/900048433-barrio-chino
1635;Poke & Wrap, Victoria Santiago;https://www.rappi.cl/restaurantes/900048444-poke-y-wrap-victoria-santiago
1636;Sabe a Lima Sushi;https://www.rappi.cl/restaurantes/900048537-sabe-a-lima-sushi
1637;Black Apron;https://www.rappi.cl/restaurantes/900048665-black-apron
1638;St. Pierre;https://www.rappi.cl/restaurantes/900056966-st-pierre
1639;Acquarello Pastas;https://www.rappi.cl/restaurantes/900057078-acquarello-pastas
1640;Shawarmas Janadyan;https://www.rappi.cl/restaurantes/900057116-shawarmas-janadyan
1641;caprichos burger;https://www.rappi.cl/restaurantes/900057163-caprichos-burger
1642;Maury Mania;https://www.rappi.cl/restaurantes/900057332-maury-mania
1643;Fishico;https://www.rappi.cl/restaurantes/900064618-fishico
1644;Planta Base Vegan Burgers;https://www.rappi.cl/restaurantes/900064620-planta-base-vegan-burgers
1645;Limu Poke;https://www.rappi.cl/restaurantes/900064666-limu-poke
1646;Pizza Station;https://www.rappi.cl/restaurantes/900064767-pizza-station
1647;Hangi Sushi;https://www.rappi.cl/restaurantes/900065018-hangi-sushi
1648;La Cuarentena Burger;https://www.rappi.cl/restaurantes/900065127-la-cuarentena-burger
1649;Itamae Sushi;https://www.rappi.cl/restaurantes/900065934-itamae-sushi
1650;Hanoi Sushi;https://www.rappi.cl/restaurantes/900066438-hanoi-sushi
1651;Hummus Delicious;https://www.rappi.cl/restaurantes/900066447-hummus-delicious
1652;DELICIAS FUSION.;https://www.rappi.cl/restaurantes/900067033-delicias-fusion
1653;Callejero Restaurant;https://www.rappi.cl/restaurantes/900067184-callejero-restaurant
1654;Escamas;https://www.rappi.cl/restaurantes/900067215-escamas
1655;Matilda Pizza;https://www.rappi.cl/restaurantes/900067309-matilda-pizza
1656;Vburger;https://www.rappi.cl/restaurantes/900067465-vburger
1657;Vbowls;https://www.rappi.cl/restaurantes/900067473-vbowls
1658;Okibo sushi;https://www.rappi.cl/restaurantes/900067686-okibo-sushi
1659;Kitchenita;https://www.rappi.cl/restaurantes/900067841-kitchenita
1660;Pasteleria licious;https://www.rappi.cl/restaurantes/900068821-pasteleria-licious
1661;Lima Sushi Providencia;https://www.rappi.cl/restaurantes/900068970-lima-sushi-providencia
1662;sakae - sushi;https://www.rappi.cl/restaurantes/900069233-sakae-sushi
1663;Remakeat;https://www.rappi.cl/restaurantes/900069328-remakeat
1664;Iron Burgers;https://www.rappi.cl/restaurantes/900070467-iron-burgers
1665;Fuente Los Dominicos;https://www.rappi.cl/restaurantes/900071385-fuente-los-dominicos
1666;Mambobistroburguer;https://www.rappi.cl/restaurantes/900071635-mambobistroburguer
1667;Mercado Vegano, Tabancura;https://www.rappi.cl/restaurantes/900072632-mercado-vegano-tabancura
1668;Estallido Vegano;https://www.rappi.cl/restaurantes/900073044-estallido-vegano
1669;Bambinos Waffles;https://www.rappi.cl/restaurantes/900073377-bambinos-waffles
1670;Mr. Crepes;https://www.rappi.cl/restaurantes/900073502-mr-crepes
1671;Tasty Poke Bowl;https://www.rappi.cl/restaurantes/900073632-tasty-poke-bowl
1672;Inka Food;https://www.rappi.cl/restaurantes/900073637-inka-food
1673;Only Mexican.;https://www.rappi.cl/restaurantes/900073638-only-mexican
1674;Aloha Eats Restaurant;https://www.rappi.cl/restaurantes/900073640-aloha-eats-restaurant
1675;Pizzanta;https://www.rappi.cl/restaurantes/900073668-pizzanta
1676;Raum Café;https://www.rappi.cl/restaurantes/900074300-raum-cafe
1677;Flavors...;https://www.rappi.cl/restaurantes/900074391-flavors
1678;Pollos a Las Brasas Donde Richard;https://www.rappi.cl/restaurantes/900074450-pollos-a-las-brasas-donde-richard
1679;La Areperia Del Barrio;https://www.rappi.cl/restaurantes/900074886-la-areperia-del-barrio
1680;Yapones Buenos Aires;https://www.rappi.cl/restaurantes/900074982-yapones-buenos-aires
1681;Fritty`s;https://www.rappi.cl/restaurantes/900075066-fritty-s
1682;Los Tios;https://www.rappi.cl/restaurantes/900075338-los-tios
1683;Pollo Stereo Asados Totales;https://www.rappi.cl/restaurantes/900075356-pollo-stereo-asados-totales
1684;Pollera Del Sol;https://www.rappi.cl/restaurantes/900075546-pollera-del-sol
1685;The Good Food Santiago Centro;https://www.rappi.cl/restaurantes/900077295-the-good-food-santiago-centro
1686;Antojos Food;https://www.rappi.cl/restaurantes/900077451-antojos-food
1687;Morrocoy Food;https://www.rappi.cl/restaurantes/900077922-morrocoy-food
1688;Aj3 Food And Drinks;https://www.rappi.cl/restaurantes/900077930-aj3-food-and-drinks
1689;Sushidea;https://www.rappi.cl/restaurantes/900078231-sushidea
1690;Oma Sushi;https://www.rappi.cl/restaurantes/900078257-oma-sushi
1691;Gymburger;https://www.rappi.cl/restaurantes/900078258-gymburger
1692;El Meson de Vichy;https://www.rappi.cl/restaurantes/900078491-el-meson-de-vichy
1693;El Bajón Del Didi;https://www.rappi.cl/restaurantes/900078843-el-bajon-del-didi
1694;Restoran de Lo Nuestro;https://www.rappi.cl/restaurantes/900078935-restoran-de-lo-nuestro
1695;Mil Milanesas;https://www.rappi.cl/restaurantes/900079172-mil-milanesas
1696;Hamburgol;https://www.rappi.cl/restaurantes/900079277-hamburgol
1697;Guaros Grill;https://www.rappi.cl/restaurantes/900079294-guaros-grill
1698;Subte Restaurante;https://www.rappi.cl/restaurantes/900079501-subte-restaurante
1699;Abra Kada Wrap;https://www.rappi.cl/restaurantes/900079532-abra-kada-wrap
1700;La Rumba Burger;https://www.rappi.cl/restaurantes/900079658-la-rumba-burger
1701;Hot Rolls Food;https://www.rappi.cl/restaurantes/900079899-hot-rolls-food
1702;Trending Sushi;https://www.rappi.cl/restaurantes/900080213-trending-sushi
1703;Wakai Sushi Salads;https://www.rappi.cl/restaurantes/900080230-wakai-sushi-salads
1704;Las Papas Del Barrio;https://www.rappi.cl/restaurantes/900080308-las-papas-del-barrio
1705;Pizza House Santiago;https://www.rappi.cl/restaurantes/900080390-pizza-house-santiago
1706;La Pica de Macul;https://www.rappi.cl/restaurantes/900080602-la-pica-de-macul
1707;El Pan de Cada Dia Providencia;https://www.rappi.cl/restaurantes/900080738-el-pan-de-cada-dia-providencia
1708;pizzarte;https://www.rappi.cl/restaurantes/900080765-pizzarte
1709;Rutas Burger;https://www.rappi.cl/restaurantes/900080956-rutas-burger
1710;Echale Sal;https://www.rappi.cl/restaurantes/900080957-echale-sal
1711;El Sultan Fast Food;https://www.rappi.cl/restaurantes/900081042-el-sultan-fast-food
1712;Maiz Maiz Empanadas;https://www.rappi.cl/restaurantes/900081178-maiz-maiz-empanadas
1713;Gales Restobar;https://www.rappi.cl/restaurantes/900081493-gales-restobar
1714;Sazon Caribeno;https://www.rappi.cl/restaurantes/900081613-sazon-caribeno
1715;Burger Big;https://www.rappi.cl/restaurantes/900081720-burger-big
1716;World Waffles;https://www.rappi.cl/restaurantes/900081810-world-waffles
1717;Sushikeyp;https://www.rappi.cl/restaurantes/900081824-sushikeyp
1718;Asaduria Donde los Tios;https://www.rappi.cl/restaurantes/900081873-asaduria-donde-los-tios
1719;Tako Nikkei Sushi;https://www.rappi.cl/restaurantes/900081957-tako-nikkei-sushi
1720;Biaggio S Pizza;https://www.rappi.cl/restaurantes/900082470-biaggio-s-pizza
1721;Alta Cocina Peruana;https://www.rappi.cl/restaurantes/900082702-alta-cocina-peruana
1722;Zermatt Restaurant;https://www.rappi.cl/restaurantes/900083168-zermatt-restaurant
1723;My Poke Nikkei San Diego;https://www.rappi.cl/restaurantes/900083397-my-poke-nikkei-san-diego
1724;Organicfood Cl;https://www.rappi.cl/restaurantes/900083512-organicfood-cl
1725;La Roleria;https://www.rappi.cl/restaurantes/900083535-la-roleria
1726;Space Chicks Burger;https://www.rappi.cl/restaurantes/900083560-space-chicks-burger
1727;Burger Fast;https://www.rappi.cl/restaurantes/900083703-burger-fast
1728;La Real Pizzeria;https://www.rappi.cl/restaurantes/900084159-la-real-pizzeria
1729;Durangos Pizzas Chacabuco;https://www.rappi.cl/restaurantes/900084165-durangos-pizzas-chacabuco
1730;Tequenisimo;https://www.rappi.cl/restaurantes/900084535-tequenisimo
1731;Michy Cookies;https://www.rappi.cl/restaurantes/900084536-michy-cookies
1732;Ensalandwichs;https://www.rappi.cl/restaurantes/900084657-ensalandwichs
1733;Donde George;https://www.rappi.cl/restaurantes/900085246-donde-george
1734;Strangers Burger;https://www.rappi.cl/restaurantes/900085647-strangers-burger
1736;Carl's Jr.;https://www.rappi.cl/restaurantes/900014894-carls-jr
1738;La Panera Rosa;https://www.rappi.cl/restaurantes/900073835-la-panera-rosa
1739;McDonald's;https://www.rappi.cl/restaurantes/900030937-mcdonalds
1741;Koychi Comida Coreana;https://www.rappi.cl/restaurantes/900083839-koychi-comida-coreana
1745;Niu Sushi;https://www.rappi.cl/restaurantes/900077966-niu-sushi
1747;Sushi Blues;https://www.rappi.cl/restaurantes/900019613-sushi-blues
1752;Fuente mardoqueo;https://www.rappi.cl/restaurantes/900040849-fuente-mardoqueo
1754;Empanadas Tomas Moro;https://www.rappi.cl/restaurantes/900038243-empanadas-tomas-moro
1755;Museo Peruano;https://www.rappi.cl/restaurantes/900015778-museo-peruano
1766;Alto Japón;https://www.rappi.cl/restaurantes/900038156-alto-japon
1768;Oh My Sushi;https://www.rappi.cl/restaurantes/900015515-oh-my-sushi
1777;Da Cesare&Paolo;https://www.rappi.cl/restaurantes/900016255-da-cesareypaolo
1788;Oceanika Sushi;https://www.rappi.cl/restaurantes/900015254-oceanika-sushi
1790;Burger King®;https://www.rappi.cl/restaurantes/900015570-burger-kingr
1797;Barra Chalaca;https://www.rappi.cl/restaurantes/900022813-barra-chalaca
1806;Teclados;https://www.rappi.cl/restaurantes/900017778-teclados
1810;Dulce Luna;https://www.rappi.cl/restaurantes/900022844-dulce-luna
1813;Thai Express;https://www.rappi.cl/restaurantes/900027525-thai-express
1817;Doble Queso;https://www.rappi.cl/restaurantes/900014562-doble-queso
1819;Tamashi;https://www.rappi.cl/restaurantes/900015998-tamashi
1822;Omakase Sushi Delivery;https://www.rappi.cl/restaurantes/900020265-omakase-sushi-delivery
1827;Burger Truck;https://www.rappi.cl/restaurantes/900038380-burger-truck
1842;Green Lab;https://www.rappi.cl/restaurantes/900081148-green-lab
1850;Take a Wok;https://www.rappi.cl/restaurantes/900022807-take-a-wok
1853;Al Jazeera;https://www.rappi.cl/restaurantes/900025707-al-jazeera
1863;La Burguesita by La Burguesía;https://www.rappi.cl/restaurantes/900017651-la-burguesita-by-la-burguesia
1876;Melt Pizzas;https://www.rappi.cl/restaurantes/900018448-melt-pizzas
1885;Burger Beef;https://www.rappi.cl/restaurantes/900064834-burger-beef
1886;Dominó;https://www.rappi.cl/restaurantes/524-domino
1892;Green Eat;https://www.rappi.cl/restaurantes/900023897-green-eat
1896;Comida China Ming Shi;https://www.rappi.cl/restaurantes/900030160-comida-china-ming-shi
